id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
6624,2025-04-13,1910,31,12,4,,,12203.36,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6625,2025-11-21,498,46,15,5,773.37,,26638.57,comision_vacia_o_negativo
6626,2025-10-10,476,50,13,9,1600.73,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6627,2025-11-19,3708,14,10,12,,,62629.03,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6628,2025-11-17,2263,45,4,11,994.62,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6629,2025-04-28,1609,16,7,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6630,2025-01-27,1097,80,15,12,,,164130.45,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6631,2026-02-07,1543,37,9,11,1236.6,251.15,,monto_asegurado_vacio_o_negativo
6632,2025-03-18,2147,58,6,3,,,12062.64,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6633,2025-01-11,522,9,5,2,836.73,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6634,2025-03-01,1823,60,6,4,,153.59,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6635,2025-11-09,572,15,15,4,686.18,143.37,,monto_asegurado_vacio_o_negativo
6636,2025-09-12,2579,5,10,6,,201.91,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6637,,1252,52,5,3,1915.94,192.32,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
6638,,415,39,12,9,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6639,2025-08-11,2849,73,13,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6640,2025-01-17,880,18,5,11,,170.08,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6641,2025-02-09,874,28,8,8,1491.94,,201714.41,comision_vacia_o_negativo
6642,2025-10-25,1501,57,7,11,,47.57,9334.42,prima_vacia_o_negativa
6643,,2597,47,4,10,1026.39,197.97,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
6644,2025-03-12,1256,76,9,6,54.93,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6645,2025-09-20,1607,55,6,12,297.17,28.56,,monto_asegurado_vacio_o_negativo
6646,2025-03-30,1650,32,13,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6647,2025-06-08,2420,60,6,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6648,2025-02-03,2338,14,6,9,,448.95,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6649,2025-09-22,1012,45,8,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6650,2025-10-07,2154,17,15,3,,,224385.03,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6651,2025-06-21,2965,5,5,12,1695.98,,247829.98,comision_vacia_o_negativo
6652,2025-01-12,1377,55,12,6,954.84,129.11,,monto_asegurado_vacio_o_negativo
6653,2025-03-31,893,32,12,8,,70.97,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6654,2026-01-21,2103,7,6,2,75.48,10.16,,monto_asegurado_vacio_o_negativo
6655,2026-02-03,2923,69,15,1,,157.04,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6656,2025-02-08,2614,26,4,5,,114.75,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6657,2025-04-11,877,63,7,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6658,2025-08-22,718,79,6,11,,,90171.04,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6660,2025-05-06,2312,51,9,9,586.71,126.15,,monto_asegurado_vacio_o_negativo
6661,,209,46,15,9,279.89,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6663,,2177,97,15,2,1394.95,320.65,112915.18,Fecha_emision es nulo
6664,2025-08-07,1025,66,4,11,101.52,,2448.35,comision_vacia_o_negativo
6666,2025-03-15,1992,9,2,12,,,122902.9,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6667,2026-02-10,1014,4,4,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6668,2025-02-05,2522,9,3,1,119.29,,16036.97,comision_vacia_o_negativo
6669,2026-02-15,1365,1,5,6,,269.22,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6670,2025-10-25,2805,4,5,9,,103.87,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6671,2026-01-23,2930,46,5,8,,77.51,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6672,,512,76,10,11,1199.23,234.27,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
6673,2026-02-14,949,69,1,9,703.24,41.82,,monto_asegurado_vacio_o_negativo
6674,2026-01-27,357,69,15,7,53.3,9.82,,monto_asegurado_vacio_o_negativo
6675,2025-10-23,1924,45,12,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6676,2025-09-08,1168,12,10,2,,,40099.0,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6677,2025-05-22,1011,37,9,1,,,93124.53,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6678,2025-01-04,1475,42,5,11,,26.55,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6679,,208,18,5,11,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6680,2025-02-14,3712,43,12,2,437.99,,76907.31,comision_vacia_o_negativo
6681,2025-01-31,80,18,6,3,,,153435.05,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6682,2025-06-14,2559,54,5,6,,51.11,27997.62,prima_vacia_o_negativa
6683,2025-11-15,2327,49,12,10,1951.95,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6684,2025-05-10,2212,19,9,1,1053.5,73.05,,monto_asegurado_vacio_o_negativo
6686,2025-01-27,329,31,10,2,171.19,16.98,,monto_asegurado_vacio_o_negativo
6687,2025-09-15,3841,33,6,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6688,2025-12-28,817,62,11,10,,206.56,180607.22,prima_vacia_o_negativa
6689,2026-10-02,2117,2,13,9,,44.13,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6690,2026-03-02,2379,62,4,8,460.45,,49531.98,comision_vacia_o_negativo
6692,2025-09-03,107,14,9,11,536.21,,83030.04,comision_vacia_o_negativo
6693,2025-12-05,2716,64,13,1,,134.07,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6694,2025-09-21,566,33,7,7,933.35,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6695,2025-04-18,2480,41,9,8,58.49,11.62,,monto_asegurado_vacio_o_negativo
6696,2026-01-25,2684,1,10,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6697,2025-03-25,1429,26,11,12,,,54372.68,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6698,2025-05-22,814,69,15,3,,186.43,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6699,2026-01-05,756,14,6,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6700,2025-08-12,49,65,6,3,1356.78,76.56,,monto_asegurado_vacio_o_negativo
6703,2025-02-27,1038,55,9,12,,,63494.11,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6704,2025-10-02,490,42,10,10,,69.61,53122.73,prima_vacia_o_negativa
6705,2025-05-22,309,26,5,1,162.27,28.85,,monto_asegurado_vacio_o_negativo
6706,2025-12-22,438,8,7,3,,123.28,199757.88,prima_vacia_o_negativa
6707,2025-01-31,523,25,13,4,,132.46,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6708,2025-07-01,855,31,2,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6709,2025-11-29,68,20,6,2,,67.21,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6710,2025-10-26,1134,47,13,6,,17.66,4211.84,prima_vacia_o_negativa
6711,2026-07-02,2696,72,11,12,896.6,184.43,,monto_asegurado_vacio_o_negativo
6712,2025-03-20,882,3,12,5,1496.66,245.76,,monto_asegurado_vacio_o_negativo
6713,2025-02-28,927,16,7,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6714,2025-01-18,546,25,11,9,1666.48,226.96,,monto_asegurado_vacio_o_negativo
6715,,1203,24,10,9,1378.3,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6716,2025-12-31,1873,56,11,6,698.33,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6717,2025-02-07,159,5,11,6,607.46,,55328.84,comision_vacia_o_negativo
6718,2025-07-23,2885,51,4,1,399.4,,33514.84,comision_vacia_o_negativo
6719,2025-10-13,883,20,12,3,1093.68,206.67,,monto_asegurado_vacio_o_negativo
6721,2025-03-02,1373,66,5,12,1058.96,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6722,2025-11-26,2271,51,13,2,,292.22,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6723,2025-09-23,2743,68,5,8,1616.54,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6724,2025-10-17,1926,38,7,9,,106.57,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6725,2025-08-30,1179,10,5,2,,70.32,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6726,2025-04-23,1360,74,7,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6727,2025-03-21,447,2,5,12,88.13,13.78,,monto_asegurado_vacio_o_negativo
6728,2025-07-03,2689,74,8,1,1324.87,183.18,,monto_asegurado_vacio_o_negativo
6730,2025-02-06,1930,50,5,8,622.05,128.07,,monto_asegurado_vacio_o_negativo
6731,2025-08-20,1123,56,14,2,400.91,,23113.2,comision_vacia_o_negativo
6732,2025-04-20,790,33,6,5,1553.31,112.45,,monto_asegurado_vacio_o_negativo
6733,2026-05-02,2124,30,15,7,,340.35,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6734,2025-09-07,127,44,7,11,1244.61,,45832.93,comision_vacia_o_negativo
6735,2025-02-15,1640,53,11,8,,97.35,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6736,2025-11-20,2246,37,1,5,,,65048.25,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6737,2025-02-25,2237,2,4,1,716.41,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6738,2025-06-21,2345,16,12,9,1151.31,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6739,2025-12-09,1915,43,2,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6740,2025-12-23,704,3,3,12,1266.12,,65889.51,comision_vacia_o_negativo
6741,2026-05-01,1785,47,13,12,,117.34,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6742,2025-03-02,89,8,13,3,,370.38,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6743,2025-10-04,2983,26,7,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6744,2025-10-28,2933,47,8,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6745,,623,16,2,1,1328.83,123.54,176593.55,Fecha_emision es nulo
6746,2025-09-27,3767,4,9,2,1395.3,,49418.53,comision_vacia_o_negativo
6747,2025-05-07,1723,53,4,1,72.17,15.59,,monto_asegurado_vacio_o_negativo
6748,2025-05-01,609,63,2,6,154.18,21.56,,monto_asegurado_vacio_o_negativo
6749,2025-08-21,816,74,6,3,529.68,,52473.45,comision_vacia_o_negativo
6750,,1006,60,15,6,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6751,2025-10-18,1916,71,1,9,,273.16,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6752,2025-01-22,2324,53,3,12,,131.09,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6753,2026-01-17,315,10,10,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6754,2025-08-15,86,36,1,11,1692.55,274.13,,monto_asegurado_vacio_o_negativo
6755,2025-11-15,2657,52,2,11,,113.41,155649.13,prima_vacia_o_negativa
6756,2025-10-28,1620,41,3,8,,221.35,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6757,2025-05-12,2133,10,7,4,,144.94,171193.82,prima_vacia_o_negativa
6758,2025-05-25,1836,73,10,8,412.62,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6759,2025-09-18,2662,67,11,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6760,2025-09-05,1183,30,11,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6761,2025-09-20,2845,51,5,1,,,57098.91,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6762,2025-02-01,2542,45,7,12,982.18,136.8,,monto_asegurado_vacio_o_negativo
6763,2025-04-22,304,52,5,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6764,2025-06-13,2414,27,11,5,,,30577.43,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6765,2025-04-19,2650,28,3,1,,98.88,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6767,2025-04-19,304,35,7,6,,101.83,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6769,2025-03-14,899,48,2,1,996.78,243.46,,monto_asegurado_vacio_o_negativo
6770,2025-10-27,2251,78,15,2,,372.63,185632.06,prima_vacia_o_negativa
6771,2025-07-10,2845,5,13,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6773,2025-11-18,911,7,11,2,65.21,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6774,,1353,57,15,1,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6775,2026-02-11,2730,31,11,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6776,2025-08-21,614,4,8,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6778,2025-09-29,1375,17,10,10,1352.04,231.37,,monto_asegurado_vacio_o_negativo
6779,,2014,44,4,2,1838.18,411.69,261423.03,Fecha_emision es nulo
6780,2025-08-21,1823,59,9,4,0.0,137.14,,monto_asegurado_vacio_o_negativo
6781,2025-08-26,1731,53,13,8,,138.26,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6782,2025-12-26,504,45,1,12,,215.89,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6783,2025-05-18,1531,16,15,11,833.9,,84348.2,comision_vacia_o_negativo
6784,2025-06-16,699,45,15,11,,203.62,169898.78,prima_vacia_o_negativa
6785,2025-03-21,1901,43,7,6,405.01,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6786,2025-03-09,2134,60,8,9,0.0,157.0,,monto_asegurado_vacio_o_negativo
6789,2025-04-16,1842,4,12,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6790,,153,72,12,9,1582.86,308.04,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
6791,2025-12-18,889,41,2,4,619.93,41.72,,monto_asegurado_vacio_o_negativo
6792,2025-07-22,2693,41,9,7,1879.62,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6793,2025-01-20,1581,44,12,12,,,43032.35,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6794,,2526,43,1,12,283.53,,18381.07,"Fecha_emision es nulo,comision_vacia_o_negativo"
6795,2025-05-10,588,38,2,7,,409.91,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6796,2025-03-01,989,5,4,3,,22.15,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6797,2025-03-05,2422,12,2,8,,,139193.76,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6798,2025-02-22,120,36,4,5,1982.22,200.98,,monto_asegurado_vacio_o_negativo
6799,2025-07-17,3633,76,12,9,902.15,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6800,2026-01-20,653,55,9,3,,122.4,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6801,,702,20,12,1,,346.28,288239.73,"Fecha_emision es nulo,prima_vacia_o_negativa"
6802,2025-06-27,2343,65,5,4,979.3,140.64,,monto_asegurado_vacio_o_negativo
6803,,2195,72,2,12,1326.88,87.09,183421.76,Fecha_emision es nulo
6804,2025-12-20,1691,38,6,10,,93.14,9036.64,prima_vacia_o_negativa
6805,2026-01-30,1018,32,15,5,343.53,53.55,,monto_asegurado_vacio_o_negativo
6806,2025-01-31,756,40,15,9,,192.0,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6807,2025-08-18,1193,4,8,10,,,174758.3,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6808,2025-01-08,2694,60,6,6,,,70494.81,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6809,2025-03-03,2362,63,12,5,1068.87,91.73,,monto_asegurado_vacio_o_negativo
6810,2025-12-27,892,12,9,2,993.38,140.3,,monto_asegurado_vacio_o_negativo
6812,2025-12-10,637,15,4,4,,306.91,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6813,2025-06-02,1560,6,8,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6814,2025-12-16,1185,15,3,12,,87.28,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6817,2026-05-01,2326,46,2,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6818,2025-05-08,893,71,11,6,824.14,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6819,2025-10-09,995,56,8,8,1862.39,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6820,2025-12-29,505,3,4,7,1560.32,109.05,,monto_asegurado_vacio_o_negativo
6821,2025-10-22,818,10,2,1,,111.04,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6822,2025-02-27,582,56,14,8,,239.06,297431.27,prima_vacia_o_negativa
6823,,2851,36,5,9,953.52,138.35,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
6824,2025-04-12,2868,31,8,6,255.92,35.22,,monto_asegurado_vacio_o_negativo
6825,2026-01-19,3000,1,8,2,,175.36,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6826,2025-01-03,1272,21,12,12,,,194786.49,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6827,2025-11-10,342,78,7,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6828,2026-01-31,219,53,13,4,,360.09,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6829,2025-01-21,1305,22,11,1,1063.04,163.69,,monto_asegurado_vacio_o_negativo
6830,2025-01-30,2489,54,15,5,,140.53,205714.64,prima_vacia_o_negativa
6831,2025-02-17,2852,42,7,9,713.75,,138921.23,comision_vacia_o_negativo
6832,2025-05-08,2183,18,6,7,,,94439.85,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6833,,1740,10,4,9,369.37,53.16,44458.88,Fecha_emision es nulo
6834,,2863,69,11,4,1723.07,,75030.97,"Fecha_emision es nulo,comision_vacia_o_negativo"
6835,2025-12-21,1631,62,12,1,1185.21,125.68,,monto_asegurado_vacio_o_negativo
6836,2025-02-19,1081,23,9,7,1850.27,,339924.49,comision_vacia_o_negativo
6837,2025-03-15,1403,6,13,3,,260.72,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6838,2026-02-18,764,42,12,10,1482.55,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6839,2025-07-09,199,4,11,11,,209.76,251781.72,prima_vacia_o_negativa
6840,2025-09-05,842,54,12,11,914.44,76.55,,monto_asegurado_vacio_o_negativo
6841,2025-10-12,1351,79,7,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6842,2025-09-06,3877,67,1,3,,35.58,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6844,2025-07-17,1869,23,8,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6845,2025-06-05,875,42,10,5,,301.8,179585.83,prima_vacia_o_negativa
6846,,854,30,4,7,,,14403.23,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
6847,2025-10-12,2511,19,7,5,,,128967.62,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6848,2026-01-26,1160,57,7,12,191.96,30.12,,monto_asegurado_vacio_o_negativo
6850,2025-03-12,421,63,7,10,,65.7,62996.47,prima_vacia_o_negativa
6852,,293,12,2,1,,,181933.46,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
6853,2025-12-04,1528,21,10,3,,,178852.46,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6854,2025-10-01,1373,33,4,1,1085.31,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6855,2025-11-24,1553,26,12,8,614.54,57.69,,monto_asegurado_vacio_o_negativo
6856,2025-08-18,1937,46,14,1,,,137134.28,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6857,2025-10-31,901,43,7,1,,,52730.88,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6858,2025-06-11,204,29,14,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6859,2025-03-13,1339,34,1,5,87.02,8.31,,monto_asegurado_vacio_o_negativo
6860,2025-01-31,1414,39,11,11,,59.31,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6861,2025-04-19,1041,31,13,1,,328.48,242413.59,prima_vacia_o_negativa
6862,2026-01-18,1718,9,1,10,,,13628.13,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6863,2025-03-16,2216,34,2,12,802.98,111.2,,monto_asegurado_vacio_o_negativo
6864,2026-02-10,1935,46,15,3,,2146.08,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6865,2025-08-20,538,31,14,9,,,157479.78,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6868,2025-04-15,1273,12,8,7,1401.12,214.77,,monto_asegurado_vacio_o_negativo
6869,2025-05-22,819,12,13,12,743.45,,130582.18,comision_vacia_o_negativo
6870,2025-08-12,1054,6,4,4,145.81,10.49,,monto_asegurado_vacio_o_negativo
6871,2025-10-02,1074,7,1,12,200.8,49.12,,monto_asegurado_vacio_o_negativo
6872,2025-10-15,2959,24,8,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6873,2025-09-21,273,33,15,12,775.99,69.77,,monto_asegurado_vacio_o_negativo
6874,2025-11-20,2988,58,3,3,,283.95,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6875,2026-01-31,210,63,2,1,,180.76,137771.13,prima_vacia_o_negativa
6877,2025-08-09,1451,20,6,5,,150.97,133554.9,prima_vacia_o_negativa
6878,2025-07-05,2466,41,2,1,328.35,45.73,,monto_asegurado_vacio_o_negativo
6879,2025-01-13,2449,27,1,5,1107.02,58.52,,monto_asegurado_vacio_o_negativo
6880,2025-03-09,309,23,13,2,,154.72,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6881,2025-04-07,720,51,2,9,,314.92,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6882,2025-04-05,1684,14,6,11,,,134007.26,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6883,2025-11-08,346,41,6,11,966.88,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6884,2025-12-05,1433,35,7,5,659.92,86.13,,monto_asegurado_vacio_o_negativo
6885,2025-09-07,2207,65,7,11,,,124479.67,"prima_vacia_o_negativa,comision_vacia_o_negativo"
6886,2025-09-16,2215,59,13,12,,335.93,137545.04,prima_vacia_o_negativa
6887,2025-07-17,2880,37,13,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6889,2025-04-05,346,53,2,11,1697.31,424.2,,monto_asegurado_vacio_o_negativo
6890,2025-11-05,726,28,4,9,,12.1,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6892,2025-01-27,853,45,7,5,282.38,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
6893,2025-10-13,1315,75,8,7,143.41,14.04,,monto_asegurado_vacio_o_negativo
6895,2025-09-01,1053,50,9,10,,178.15,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
6896,2026-01-23,2549,53,3,10,,,71858.98,"prima_vacia_o_negativa,comision_vacia_o_negativo"
